county_code,month,weekday,wkday_hospital_deaths,covid_wkday_hospital_deaths
40077,May,Tuesday,Suppressed,0
40077,May,Wednesday,Suppressed,0
40077,May,Thursday,Suppressed,0
40077,May,Friday,0,0
40077,May,Saturday,0,0
40077,May,Unknown,0,0
40077,Jun,Sunday,0,0
40077,Jun,Monday,0,0
40077,Jun,Tuesday,Suppressed,0
40077,Jun,Wednesday,Suppressed,0
40077,Jun,Thursday,Suppressed,0
40077,Jun,Friday,0,0
40077,Jun,Saturday,Suppressed,0
40077,Jun,Unknown,0,0
40077,Jul,Sunday,0,0
40077,Jul,Monday,Suppressed,0
40077,Jul,Tuesday,Suppressed,0
40077,Jul,Wednesday,Suppressed,0
40077,Jul,Thursday,Suppressed,0
40077,Jul,Friday,0,0
40077,Jul,Saturday,Suppressed,0
40077,Jul,Unknown,0,0
40077,Aug,Sunday,0,0
40077,Aug,Monday,Suppressed,0
40077,Aug,Tuesday,0,0
40077,Aug,Wednesday,0,0
40077,Aug,Thursday,Suppressed,0
40077,Aug,Friday,Suppressed,0
40077,Aug,Saturday,Suppressed,0
40077,Aug,Unknown,0,0
40077,Sep,Sunday,0,0
40077,Sep,Monday,0,0
40077,Sep,Tuesday,Suppressed,0
40077,Sep,Wednesday,0,0
40077,Sep,Thursday,Suppressed,0
40077,Sep,Friday,Suppressed,0
40077,Sep,Saturday,Suppressed,0
40077,Sep,Unknown,0,0
40077,Oct,Sunday,Suppressed,0
40077,Oct,Monday,0,0
40077,Oct,Tuesday,Suppressed,0
40077,Oct,Wednesday,Suppressed,0
40077,Oct,Thursday,0,0
40077,Oct,Friday,Suppressed,0
40077,Oct,Saturday,Suppressed,0
40077,Oct,Unknown,0,0
40077,Nov,Sunday,0,0
40077,Nov,Monday,0,0
40077,Nov,Tuesday,Suppressed,0
40077,Nov,Wednesday,Suppressed,0
40077,Nov,Thursday,0,0
40077,Nov,Friday,Suppressed,0
40077,Nov,Saturday,Suppressed,0
40077,Nov,Unknown,0,0
40077,Dec,Sunday,Suppressed,0
40077,Dec,Monday,Suppressed,0
40077,Dec,Tuesday,0,0
40077,Dec,Wednesday,Suppressed,0
40077,Dec,Thursday,0,0
40077,Dec,Friday,0,0
40077,Dec,Saturday,0,0
40077,Dec,Unknown,0,0
40079,Jan,Sunday,Suppressed,0
40079,Jan,Monday,Suppressed,0
40079,Jan,Tuesday,Suppressed,0
40079,Jan,Wednesday,Suppressed,0
40079,Jan,Thursday,Suppressed,0
40079,Jan,Friday,Suppressed,0
40079,Jan,Saturday,Suppressed,0
40079,Jan,Unknown,0,0
40079,Feb,Sunday,Suppressed,0
40079,Feb,Monday,Suppressed,0
40079,Feb,Tuesday,Suppressed,0
40079,Feb,Wednesday,Suppressed,0
40079,Feb,Thursday,Suppressed,0
40079,Feb,Friday,Suppressed,0
40079,Feb,Saturday,Suppressed,0
40079,Feb,Unknown,0,0
40079,Mar,Sunday,Suppressed,0
40079,Mar,Monday,Suppressed,0
40079,Mar,Tuesday,Suppressed,0
40079,Mar,Wednesday,Suppressed,0
40079,Mar,Thursday,Suppressed,0
40079,Mar,Friday,Suppressed,0
40079,Mar,Saturday,Suppressed,0
40079,Mar,Unknown,0,0
40079,Apr,Sunday,Suppressed,0
40079,Apr,Monday,Suppressed,0
40079,Apr,Tuesday,Suppressed,0
40079,Apr,Wednesday,Suppressed,0
40079,Apr,Thursday,Suppressed,0
40079,Apr,Friday,Suppressed,0
40079,Apr,Saturday,Suppressed,0
40079,Apr,Unknown,0,0
40079,May,Sunday,Suppressed,0
40079,May,Monday,Suppressed,0
40079,May,Tuesday,Suppressed,0
40079,May,Wednesday,Suppressed,0
40079,May,Thursday,Suppressed,0
40079,May,Friday,Suppressed,0
40079,May,Saturday,Suppressed,0
40079,May,Unknown,0,0
40079,Jun,Sunday,Suppressed,0
40079,Jun,Monday,Suppressed,0
40079,Jun,Tuesday,Suppressed,0
40079,Jun,Wednesday,Suppressed,0
40079,Jun,Thursday,Suppressed,0
40079,Jun,Friday,Suppressed,0
40079,Jun,Saturday,Suppressed,0
40079,Jun,Unknown,0,0
40079,Jul,Sunday,Suppressed,0
40079,Jul,Monday,Suppressed,0
40079,Jul,Tuesday,Suppressed,0
40079,Jul,Wednesday,Suppressed,0
40079,Jul,Thursday,Suppressed,0
40079,Jul,Friday,Suppressed,0
40079,Jul,Saturday,Suppressed,0
40079,Jul,Unknown,0,0
40079,Aug,Sunday,Suppressed,0
40079,Aug,Monday,Suppressed,0
40079,Aug,Tuesday,Suppressed,0
40079,Aug,Wednesday,Suppressed,0
40079,Aug,Thursday,Suppressed,0
40079,Aug,Friday,Suppressed,0
40079,Aug,Saturday,Suppressed,0
40079,Aug,Unknown,0,0
40079,Sep,Sunday,Suppressed,0
40079,Sep,Monday,Suppressed,0
40079,Sep,Tuesday,Suppressed,0
40079,Sep,Wednesday,Suppressed,0
40079,Sep,Thursday,Suppressed,0
40079,Sep,Friday,10,0
40079,Sep,Saturday,Suppressed,0
40079,Sep,Unknown,0,0
40079,Oct,Sunday,Suppressed,0
40079,Oct,Monday,Suppressed,0
40079,Oct,Tuesday,Suppressed,0
40079,Oct,Wednesday,Suppressed,0
40079,Oct,Thursday,Suppressed,0
40079,Oct,Friday,Suppressed,0
40079,Oct,Saturday,Suppressed,0
40079,Oct,Unknown,0,0
40079,Nov,Sunday,Suppressed,0
40079,Nov,Monday,Suppressed,0
40079,Nov,Tuesday,Suppressed,0
40079,Nov,Wednesday,Suppressed,0
40079,Nov,Thursday,Suppressed,0
40079,Nov,Friday,Suppressed,0
40079,Nov,Saturday,12,0
40079,Nov,Unknown,0,0
40079,Dec,Sunday,Suppressed,0
40079,Dec,Monday,Suppressed,0
40079,Dec,Tuesday,Suppressed,0
40079,Dec,Wednesday,Suppressed,0
40079,Dec,Thursday,Suppressed,0
40079,Dec,Friday,Suppressed,0
40079,Dec,Saturday,10,0
40079,Dec,Unknown,0,0
40081,Jan,Sunday,Suppressed,0
40081,Jan,Monday,Suppressed,0
40081,Jan,Tuesday,Suppressed,0
40081,Jan,Wednesday,Suppressed,0
40081,Jan,Thursday,Suppressed,0
40081,Jan,Friday,Suppressed,0
40081,Jan,Saturday,Suppressed,0
40081,Jan,Unknown,0,0
40081,Feb,Sunday,Suppressed,0
40081,Feb,Monday,Suppressed,0
40081,Feb,Tuesday,Suppressed,0
40081,Feb,Wednesday,Suppressed,0
40081,Feb,Thursday,Suppressed,0
40081,Feb,Friday,Suppressed,0
40081,Feb,Saturday,0,0
40081,Feb,Unknown,0,0
40081,Mar,Sunday,Suppressed,0
40081,Mar,Monday,0,0
40081,Mar,Tuesday,Suppressed,0
40081,Mar,Wednesday,Suppressed,0
40081,Mar,Thursday,Suppressed,0
40081,Mar,Friday,Suppressed,0
40081,Mar,Saturday,Suppressed,0
40081,Mar,Unknown,0,0
40081,Apr,Sunday,Suppressed,0
40081,Apr,Monday,Suppressed,0
40081,Apr,Tuesday,Suppressed,0
40081,Apr,Wednesday,Suppressed,0
40081,Apr,Thursday,Suppressed,0
40081,Apr,Friday,Suppressed,0
40081,Apr,Saturday,Suppressed,0
40081,Apr,Unknown,0,0
40081,May,Sunday,Suppressed,0
40081,May,Monday,Suppressed,0
40081,May,Tuesday,Suppressed,0
40081,May,Wednesday,Suppressed,0
40081,May,Thursday,Suppressed,0
40081,May,Friday,Suppressed,0
40081,May,Saturday,Suppressed,0
40081,May,Unknown,0,0
40081,Jun,Sunday,Suppressed,0
40081,Jun,Monday,Suppressed,0
40081,Jun,Tuesday,Suppressed,0
40081,Jun,Wednesday,0,0
40081,Jun,Thursday,Suppressed,0
40081,Jun,Friday,Suppressed,0
40081,Jun,Saturday,Suppressed,0
40081,Jun,Unknown,0,0
40081,Jul,Sunday,Suppressed,0
40081,Jul,Monday,Suppressed,0
40081,Jul,Tuesday,Suppressed,0
40081,Jul,Wednesday,Suppressed,0
40081,Jul,Thursday,Suppressed,0
40081,Jul,Friday,Suppressed,0
40081,Jul,Saturday,Suppressed,0
40081,Jul,Unknown,0,0
40081,Aug,Sunday,Suppressed,0
40081,Aug,Monday,Suppressed,0
40081,Aug,Tuesday,Suppressed,0
40081,Aug,Wednesday,0,0
40081,Aug,Thursday,Suppressed,0
40081,Aug,Friday,Suppressed,0
40081,Aug,Saturday,Suppressed,0
40081,Aug,Unknown,0,0
40081,Sep,Sunday,Suppressed,0
40081,Sep,Monday,Suppressed,0
40081,Sep,Tuesday,Suppressed,0
40081,Sep,Wednesday,Suppressed,0
40081,Sep,Thursday,Suppressed,0
40081,Sep,Friday,Suppressed,0
40081,Sep,Saturday,Suppressed,0
40081,Sep,Unknown,0,0
40081,Oct,Sunday,Suppressed,0
40081,Oct,Monday,Suppressed,0
40081,Oct,Tuesday,Suppressed,0
40081,Oct,Wednesday,Suppressed,0
40081,Oct,Thursday,Suppressed,0
40081,Oct,Friday,Suppressed,0
40081,Oct,Saturday,Suppressed,0
40081,Oct,Unknown,0,0
40081,Nov,Sunday,Suppressed,0
40081,Nov,Monday,Suppressed,0
40081,Nov,Tuesday,Suppressed,0
40081,Nov,Wednesday,Suppressed,0
40081,Nov,Thursday,Suppressed,0
40081,Nov,Friday,Suppressed,0
40081,Nov,Saturday,Suppressed,0
40081,Nov,Unknown,0,0
40081,Dec,Sunday,Suppressed,0
40081,Dec,Monday,Suppressed,0
40081,Dec,Tuesday,Suppressed,0
40081,Dec,Wednesday,Suppressed,0
40081,Dec,Thursday,Suppressed,0
40081,Dec,Friday,Suppressed,0
40081,Dec,Saturday,Suppressed,0
40081,Dec,Unknown,0,0
40083,Jan,Sunday,Suppressed,0
40083,Jan,Monday,Suppressed,0
40083,Jan,Tuesday,Suppressed,0
40083,Jan,Wednesday,Suppressed,0
40083,Jan,Thursday,Suppressed,0
40083,Jan,Friday,Suppressed,0
40083,Jan,Saturday,Suppressed,0
40083,Jan,Unknown,0,0
40083,Feb,Sunday,Suppressed,0
40083,Feb,Monday,Suppressed,0
40083,Feb,Tuesday,Suppressed,0
40083,Feb,Wednesday,Suppressed,0
40083,Feb,Thursday,Suppressed,0
40083,Feb,Friday,Suppressed,0
40083,Feb,Saturday,Suppressed,0
40083,Feb,Unknown,0,0
40083,Mar,Sunday,Suppressed,0
40083,Mar,Monday,Suppressed,0
40083,Mar,Tuesday,Suppressed,0
40083,Mar,Wednesday,Suppressed,0
40083,Mar,Thursday,Suppressed,0
40083,Mar,Friday,Suppressed,0
40083,Mar,Saturday,Suppressed,0
40083,Mar,Unknown,0,0
40083,Apr,Sunday,Suppressed,0
40083,Apr,Monday,Suppressed,0
40083,Apr,Tuesday,Suppressed,0
40083,Apr,Wednesday,Suppressed,0
40083,Apr,Thursday,Suppressed,0
40083,Apr,Friday,Suppressed,0
40083,Apr,Saturday,Suppressed,0
40083,Apr,Unknown,0,0
40083,May,Sunday,Suppressed,0
40083,May,Monday,Suppressed,0
40083,May,Tuesday,Suppressed,0
40083,May,Wednesday,0,0
40083,May,Thursday,Suppressed,0
40083,May,Friday,Suppressed,0
40083,May,Saturday,Suppressed,0
40083,May,Unknown,0,0
40083,Jun,Sunday,Suppressed,0
40083,Jun,Monday,Suppressed,0
40083,Jun,Tuesday,Suppressed,0
40083,Jun,Wednesday,0,0
40083,Jun,Thursday,Suppressed,0
40083,Jun,Friday,Suppressed,0
40083,Jun,Saturday,Suppressed,0
40083,Jun,Unknown,0,0
40083,Jul,Sunday,Suppressed,0
40083,Jul,Monday,Suppressed,0
40083,Jul,Tuesday,Suppressed,0
40083,Jul,Wednesday,Suppressed,0
40083,Jul,Thursday,Suppressed,0
40083,Jul,Friday,Suppressed,0
40083,Jul,Saturday,Suppressed,0
40083,Jul,Unknown,0,0
40083,Aug,Sunday,Suppressed,0
40083,Aug,Monday,Suppressed,0
40083,Aug,Tuesday,Suppressed,0
40083,Aug,Wednesday,Suppressed,0
40083,Aug,Thursday,Suppressed,0
40083,Aug,Friday,Suppressed,0
40083,Aug,Saturday,Suppressed,0
40083,Aug,Unknown,0,0
40083,Sep,Sunday,Suppressed,0
40083,Sep,Monday,Suppressed,0
40083,Sep,Tuesday,0,0
40083,Sep,Wednesday,Suppressed,0
40083,Sep,Thursday,Suppressed,0
40083,Sep,Friday,Suppressed,0
40083,Sep,Saturday,Suppressed,0
40083,Sep,Unknown,0,0
40083,Oct,Sunday,Suppressed,0
40083,Oct,Monday,Suppressed,0
40083,Oct,Tuesday,Suppressed,0
40083,Oct,Wednesday,Suppressed,0
40083,Oct,Thursday,Suppressed,0
40083,Oct,Friday,Suppressed,0
40083,Oct,Saturday,Suppressed,0
40083,Oct,Unknown,0,0
40083,Nov,Sunday,Suppressed,0
40083,Nov,Monday,Suppressed,0
40083,Nov,Tuesday,Suppressed,0
40083,Nov,Wednesday,Suppressed,0
40083,Nov,Thursday,Suppressed,0
40083,Nov,Friday,Suppressed,0
40083,Nov,Saturday,Suppressed,0
40083,Nov,Unknown,0,0
40083,Dec,Sunday,Suppressed,0
40083,Dec,Monday,Suppressed,0
40083,Dec,Tuesday,Suppressed,0
40083,Dec,Wednesday,Suppressed,0
40083,Dec,Thursday,0,0
40083,Dec,Friday,Suppressed,0
40083,Dec,Saturday,Suppressed,0
40083,Dec,Unknown,0,0
40085,Jan,Sunday,Suppressed,0
40085,Jan,Monday,0,0
40085,Jan,Tuesday,Suppressed,0
40085,Jan,Wednesday,Suppressed,0
40085,Jan,Thursday,Suppressed,0
40085,Jan,Friday,Suppressed,0
40085,Jan,Saturday,0,0
40085,Jan,Unknown,0,0
40085,Feb,Sunday,Suppressed,0
40085,Feb,Monday,Suppressed,0
40085,Feb,Tuesday,0,0
40085,Feb,Wednesday,0,0
40085,Feb,Thursday,Suppressed,0
40085,Feb,Friday,0,0
40085,Feb,Saturday,Suppressed,0
40085,Feb,Unknown,0,0
40085,Mar,Sunday,Suppressed,0
40085,Mar,Monday,0,0
40085,Mar,Tuesday,Suppressed,0
40085,Mar,Wednesday,Suppressed,0
40085,Mar,Thursday,0,0
40085,Mar,Friday,0,0
40085,Mar,Saturday,Suppressed,0
40085,Mar,Unknown,0,0
40085,Apr,Sunday,Suppressed,0
40085,Apr,Monday,0,0
40085,Apr,Tuesday,Suppressed,0
40085,Apr,Wednesday,Suppressed,0
40085,Apr,Thursday,Suppressed,0
40085,Apr,Friday,0,0
40085,Apr,Saturday,0,0
40085,Apr,Unknown,0,0
40085,May,Sunday,Suppressed,0
40085,May,Monday,Suppressed,0
40085,May,Tuesday,Suppressed,0
40085,May,Wednesday,Suppressed,0
40085,May,Thursday,0,0
40085,May,Friday,Suppressed,0
40085,May,Saturday,Suppressed,0
40085,May,Unknown,0,0
40085,Jun,Sunday,Suppressed,0
40085,Jun,Monday,0,0
40085,Jun,Tuesday,0,0
40085,Jun,Wednesday,Suppressed,0
40085,Jun,Thursday,0,0
40085,Jun,Friday,Suppressed,0
40085,Jun,Saturday,Suppressed,0
40085,Jun,Unknown,0,0
40085,Jul,Sunday,Suppressed,0
40085,Jul,Monday,Suppressed,0
40085,Jul,Tuesday,Suppressed,0
40085,Jul,Wednesday,0,0
40085,Jul,Thursday,0,0
40085,Jul,Friday,0,0
40085,Jul,Saturday,Suppressed,0
40085,Jul,Unknown,0,0
40085,Aug,Sunday,0,0
40085,Aug,Monday,0,0
40085,Aug,Tuesday,Suppressed,0
40085,Aug,Wednesday,Suppressed,0
40085,Aug,Thursday,Suppressed,0
40085,Aug,Friday,Suppressed,0
40085,Aug,Saturday,0,0
40085,Aug,Unknown,0,0
40085,Sep,Sunday,Suppressed,0
40085,Sep,Monday,Suppressed,0
40085,Sep,Tuesday,Suppressed,0
40085,Sep,Wednesday,Suppressed,0
40085,Sep,Thursday,0,0
40085,Sep,Friday,Suppressed,0
40085,Sep,Saturday,0,0
40085,Sep,Unknown,0,0
40085,Oct,Sunday,0,0
40085,Oct,Monday,0,0
40085,Oct,Tuesday,Suppressed,0
40085,Oct,Wednesday,Suppressed,0
40085,Oct,Thursday,0,0
40085,Oct,Friday,0,0
40085,Oct,Saturday,0,0
40085,Oct,Unknown,0,0
40085,Nov,Sunday,Suppressed,0
40085,Nov,Monday,0,0
40085,Nov,Tuesday,Suppressed,0
40085,Nov,Wednesday,0,0
40085,Nov,Thursday,Suppressed,0
40085,Nov,Friday,Suppressed,0
40085,Nov,Saturday,Suppressed,0
40085,Nov,Unknown,0,0
40085,Dec,Sunday,Suppressed,0
40085,Dec,Monday,Suppressed,0
40085,Dec,Tuesday,0,0
40085,Dec,Wednesday,0,0
40085,Dec,Thursday,Suppressed,0
40085,Dec,Friday,Suppressed,0
40085,Dec,Saturday,0,0
40085,Dec,Unknown,0,0
40087,Jan,Sunday,Suppressed,0
40087,Jan,Monday,Suppressed,0
40087,Jan,Tuesday,Suppressed,0
40087,Jan,Wednesday,Suppressed,0
40087,Jan,Thursday,Suppressed,0
40087,Jan,Friday,0,0
40087,Jan,Saturday,Suppressed,0
40087,Jan,Unknown,0,0
40087,Feb,Sunday,Suppressed,0
40087,Feb,Monday,Suppressed,0
40087,Feb,Tuesday,Suppressed,0
40087,Feb,Wednesday,Suppressed,0
40087,Feb,Thursday,Suppressed,0
40087,Feb,Friday,0,0
40087,Feb,Saturday,Suppressed,0
40087,Feb,Unknown,0,0
40087,Mar,Sunday,Suppressed,0
40087,Mar,Monday,Suppressed,0
40087,Mar,Tuesday,Suppressed,0
40087,Mar,Wednesday,Suppressed,0
40087,Mar,Thursday,Suppressed,0
40087,Mar,Friday,Suppressed,0
40087,Mar,Saturday,Suppressed,0
40087,Mar,Unknown,0,0
40087,Apr,Sunday,Suppressed,0
40087,Apr,Monday,Suppressed,0
40087,Apr,Tuesday,Suppressed,0
40087,Apr,Wednesday,Suppressed,0
40087,Apr,Thursday,Suppressed,0
40087,Apr,Friday,Suppressed,0
40087,Apr,Saturday,Suppressed,0
40087,Apr,Unknown,0,0
40087,May,Sunday,Suppressed,0
40087,May,Monday,Suppressed,0
40087,May,Tuesday,Suppressed,0
40087,May,Wednesday,Suppressed,0
40087,May,Thursday,Suppressed,0
40087,May,Friday,Suppressed,0
40087,May,Saturday,Suppressed,0
40087,May,Unknown,0,0
40087,Jun,Sunday,0,0
40087,Jun,Monday,Suppressed,0
40087,Jun,Tuesday,Suppressed,0
40087,Jun,Wednesday,Suppressed,0
40087,Jun,Thursday,0,0
40087,Jun,Friday,0,0
40087,Jun,Saturday,Suppressed,0
40087,Jun,Unknown,0,0
40087,Jul,Sunday,0,0
40087,Jul,Monday,Suppressed,0
40087,Jul,Tuesday,Suppressed,0
40087,Jul,Wednesday,Suppressed,0
40087,Jul,Thursday,Suppressed,0
40087,Jul,Friday,Suppressed,0
40087,Jul,Saturday,Suppressed,0
40087,Jul,Unknown,0,0
40087,Aug,Sunday,Suppressed,0
40087,Aug,Monday,Suppressed,0
40087,Aug,Tuesday,Suppressed,0
40087,Aug,Wednesday,Suppressed,0
40087,Aug,Thursday,0,0
40087,Aug,Friday,Suppressed,0
40087,Aug,Saturday,Suppressed,0
40087,Aug,Unknown,0,0
40087,Sep,Sunday,Suppressed,0
40087,Sep,Monday,0,0
40087,Sep,Tuesday,0,0
40087,Sep,Wednesday,Suppressed,0
40087,Sep,Thursday,Suppressed,0
40087,Sep,Friday,Suppressed,0
40087,Sep,Saturday,Suppressed,0
40087,Sep,Unknown,0,0
40087,Oct,Sunday,Suppressed,0
40087,Oct,Monday,Suppressed,0
40087,Oct,Tuesday,Suppressed,0
40087,Oct,Wednesday,Suppressed,0
40087,Oct,Thursday,Suppressed,0
40087,Oct,Friday,Suppressed,0
40087,Oct,Saturday,Suppressed,0
40087,Oct,Unknown,0,0
40087,Nov,Sunday,Suppressed,0
40087,Nov,Monday,Suppressed,0
40087,Nov,Tuesday,Suppressed,0
40087,Nov,Wednesday,Suppressed,0
40087,Nov,Thursday,Suppressed,0
40087,Nov,Friday,Suppressed,0
40087,Nov,Saturday,Suppressed,0
40087,Nov,Unknown,0,0
40087,Dec,Sunday,Suppressed,0
40087,Dec,Monday,0,0
40087,Dec,Tuesday,Suppressed,0
40087,Dec,Wednesday,Suppressed,0
40087,Dec,Thursday,Suppressed,0
40087,Dec,Friday,Suppressed,0
40087,Dec,Saturday,Suppressed,0
40087,Dec,Unknown,0,0
40089,Jan,Sunday,Suppressed,0
40089,Jan,Monday,Suppressed,0
40089,Jan,Tuesday,Suppressed,0
40089,Jan,Wednesday,Suppressed,0
40089,Jan,Thursday,Suppressed,0
40089,Jan,Friday,Suppressed,0
40089,Jan,Saturday,Suppressed,0
40089,Jan,Unknown,0,0
40089,Feb,Sunday,Suppressed,0
40089,Feb,Monday,Suppressed,0
40089,Feb,Tuesday,Suppressed,0
40089,Feb,Wednesday,Suppressed,0
40089,Feb,Thursday,Suppressed,0
40089,Feb,Friday,Suppressed,0
40089,Feb,Saturday,Suppressed,0
40089,Feb,Unknown,0,0
40089,Mar,Sunday,0,0
40089,Mar,Monday,Suppressed,0
40089,Mar,Tuesday,Suppressed,0
40089,Mar,Wednesday,Suppressed,0
40089,Mar,Thursday,Suppressed,0
40089,Mar,Friday,Suppressed,0
40089,Mar,Saturday,Suppressed,0
40089,Mar,Unknown,0,0
40089,Apr,Sunday,Suppressed,0
40089,Apr,Monday,Suppressed,0
40089,Apr,Tuesday,Suppressed,0
40089,Apr,Wednesday,Suppressed,0
40089,Apr,Thursday,Suppressed,0
40089,Apr,Friday,Suppressed,0
40089,Apr,Saturday,Suppressed,0
40089,Apr,Unknown,0,0
40089,May,Sunday,Suppressed,0
40089,May,Monday,Suppressed,0
40089,May,Tuesday,Suppressed,0
40089,May,Wednesday,Suppressed,0
40089,May,Thursday,Suppressed,0
40089,May,Friday,Suppressed,0
40089,May,Saturday,Suppressed,0
40089,May,Unknown,0,0
40089,Jun,Sunday,Suppressed,0
40089,Jun,Monday,Suppressed,0
40089,Jun,Tuesday,Suppressed,0
40089,Jun,Wednesday,Suppressed,0
40089,Jun,Thursday,Suppressed,0
40089,Jun,Friday,Suppressed,0
40089,Jun,Saturday,Suppressed,0
40089,Jun,Unknown,0,0
40089,Jul,Sunday,0,0
40089,Jul,Monday,Suppressed,0
40089,Jul,Tuesday,Suppressed,0
40089,Jul,Wednesday,Suppressed,0
40089,Jul,Thursday,Suppressed,0
40089,Jul,Friday,Suppressed,0
40089,Jul,Saturday,Suppressed,0
40089,Jul,Unknown,0,0
40089,Aug,Sunday,Suppressed,0
40089,Aug,Monday,Suppressed,0
40089,Aug,Tuesday,Suppressed,0
40089,Aug,Wednesday,Suppressed,0
40089,Aug,Thursday,Suppressed,0
40089,Aug,Friday,Suppressed,0
40089,Aug,Saturday,Suppressed,0
40089,Aug,Unknown,0,0
40089,Sep,Sunday,Suppressed,0
40089,Sep,Monday,Suppressed,0
40089,Sep,Tuesday,Suppressed,0
40089,Sep,Wednesday,Suppressed,0
40089,Sep,Thursday,Suppressed,0
40089,Sep,Friday,Suppressed,0
40089,Sep,Saturday,Suppressed,0
40089,Sep,Unknown,0,0
40089,Oct,Sunday,Suppressed,0
40089,Oct,Monday,0,0
40089,Oct,Tuesday,Suppressed,0
40089,Oct,Wednesday,Suppressed,0
40089,Oct,Thursday,Suppressed,0
40089,Oct,Friday,Suppressed,0
40089,Oct,Saturday,Suppressed,0
40089,Oct,Unknown,0,0
40089,Nov,Sunday,Suppressed,0
40089,Nov,Monday,Suppressed,0
40089,Nov,Tuesday,Suppressed,0
40089,Nov,Wednesday,Suppressed,0
40089,Nov,Thursday,Suppressed,0
40089,Nov,Friday,Suppressed,0
40089,Nov,Saturday,Suppressed,0
40089,Nov,Unknown,0,0
40089,Dec,Sunday,Suppressed,0
40089,Dec,Monday,Suppressed,0
40089,Dec,Tuesday,Suppressed,0
40089,Dec,Wednesday,Suppressed,0
40089,Dec,Thursday,Suppressed,0
40089,Dec,Friday,Suppressed,0
40089,Dec,Saturday,Suppressed,0
40089,Dec,Unknown,0,0
40091,Jan,Sunday,Suppressed,0
40091,Jan,Monday,Suppressed,0
40091,Jan,Tuesday,Suppressed,0
40091,Jan,Wednesday,Suppressed,0
40091,Jan,Thursday,0,0
40091,Jan,Friday,Suppressed,0
40091,Jan,Saturday,0,0
40091,Jan,Unknown,0,0
40091,Feb,Sunday,Suppressed,0
40091,Feb,Monday,Suppressed,0
40091,Feb,Tuesday,Suppressed,0
40091,Feb,Wednesday,Suppressed,0
40091,Feb,Thursday,Suppressed,0
40091,Feb,Friday,Suppressed,0
40091,Feb,Saturday,Suppressed,0
40091,Feb,Unknown,0,0
40091,Mar,Sunday,Suppressed,0
40091,Mar,Monday,Suppressed,0
40091,Mar,Tuesday,Suppressed,0
40091,Mar,Wednesday,Suppressed,0
40091,Mar,Thursday,Suppressed,0
40091,Mar,Friday,Suppressed,0
40091,Mar,Saturday,Suppressed,0
40091,Mar,Unknown,0,0
40091,Apr,Sunday,Suppressed,0
40091,Apr,Monday,0,0
40091,Apr,Tuesday,Suppressed,0
40091,Apr,Wednesday,Suppressed,0
40091,Apr,Thursday,Suppressed,0
40091,Apr,Friday,Suppressed,0
40091,Apr,Saturday,Suppressed,0
40091,Apr,Unknown,0,0
40091,May,Sunday,0,0
40091,May,Monday,Suppressed,0
40091,May,Tuesday,0,0
40091,May,Wednesday,Suppressed,0
40091,May,Thursday,Suppressed,0
40091,May,Friday,Suppressed,0
40091,May,Saturday,Suppressed,0
40091,May,Unknown,0,0
40091,Jun,Sunday,0,0
40091,Jun,Monday,Suppressed,0
40091,Jun,Tuesday,Suppressed,0
40091,Jun,Wednesday,Suppressed,0
40091,Jun,Thursday,Suppressed,0
40091,Jun,Friday,Suppressed,0
40091,Jun,Saturday,0,0
40091,Jun,Unknown,0,0
40091,Jul,Sunday,Suppressed,0
40091,Jul,Monday,Suppressed,0
40091,Jul,Tuesday,Suppressed,0
40091,Jul,Wednesday,Suppressed,0
40091,Jul,Thursday,0,0
40091,Jul,Friday,Suppressed,0
40091,Jul,Saturday,0,0
40091,Jul,Unknown,0,0
40091,Aug,Sunday,0,0
40091,Aug,Monday,Suppressed,0
40091,Aug,Tuesday,Suppressed,0
40091,Aug,Wednesday,Suppressed,0
40091,Aug,Thursday,0,0
40091,Aug,Friday,Suppressed,0
40091,Aug,Saturday,Suppressed,0
40091,Aug,Unknown,0,0
40091,Sep,Sunday,Suppressed,0
40091,Sep,Monday,Suppressed,0
40091,Sep,Tuesday,Suppressed,0
40091,Sep,Wednesday,Suppressed,0
40091,Sep,Thursday,Suppressed,0
40091,Sep,Friday,Suppressed,0
40091,Sep,Saturday,Suppressed,0
40091,Sep,Unknown,0,0
40091,Oct,Sunday,0,0
40091,Oct,Monday,Suppressed,0
40091,Oct,Tuesday,Suppressed,0
40091,Oct,Wednesday,Suppressed,0
40091,Oct,Thursday,Suppressed,0
40091,Oct,Friday,Suppressed,0
40091,Oct,Saturday,Suppressed,0
40091,Oct,Unknown,0,0
40091,Nov,Sunday,Suppressed,0
40091,Nov,Monday,Suppressed,0
40091,Nov,Tuesday,Suppressed,0
40091,Nov,Wednesday,Suppressed,0
40091,Nov,Thursday,Suppressed,0
40091,Nov,Friday,Suppressed,0
40091,Nov,Saturday,Suppressed,0
40091,Nov,Unknown,0,0
40091,Dec,Sunday,Suppressed,0
40091,Dec,Monday,Suppressed,0
40091,Dec,Tuesday,Suppressed,0
40091,Dec,Wednesday,Suppressed,0
40091,Dec,Thursday,Suppressed,0
40091,Dec,Friday,Suppressed,0
40091,Dec,Saturday,Suppressed,0
40091,Dec,Unknown,0,0
40093,Jan,Sunday,Suppressed,0
40093,Jan,Monday,Suppressed,0
40093,Jan,Tuesday,Suppressed,0
40093,Jan,Wednesday,0,0
40093,Jan,Thursday,Suppressed,0
40093,Jan,Friday,Suppressed,0
40093,Jan,Saturday,0,0
